ref_hash,obj
302262623587675068_st,0
3022980063711653653_sc,0
3022980063711653653_st,0
3023178998733156546_sc,0
3023178998733156546_st,0
3023336761160658896_sc,0
3023336761160658896_st,0
3026721207081386334_sc,0
3026721207081386334_st,0
30270352558265984_sc,0
30270352558265984_st,0
3027376511892879183_sc,0
3027376511892879183_st,0
3030112829082880414_sc,0
3030112829082880414_st,0
303092259385840804_sc,0
303092259385840804_st,0
3031905217641816121_sc,0
3031905217641816121_st,0
3032528019974782509_sc,0
3032528019974782509_st,0
3035437609466407299_sc,0
3035437609466407299_st,0
3036512749306595568_sc,0
3036512749306595568_st,0
3037779164352160462_sc,0
3037779164352160462_st,0
304277375782965945_sc,0
304277375782965945_st,0
3045823009447156201_sc,0
3045823009447156201_st,0
3047046662433111751_sc,0
3047046662433111751_st,0
3049935761390465502_sc,0
3049935761390465502_st,0
3052328911073309672_sc,0
3052328911073309672_st,0
3053424549814493729_sc,0
3053424549814493729_st,0
3056028901449660589_sc,0
3056028901449660589_st,0
3056496193309180369_sc,0
3056496193309180369_st,0
3057201193707403038_sc,0
3057201193707403038_st,0
3057298069512174447_sc,0
3057298069512174447_st,0
3057683843871869599_sc,0
3057683843871869599_st,0
3059152842336328486_sc,0
3059152842336328486_st,0
3059733705055216822_sc,0
3059733705055216822_st,0
3059807483647270115_sc,0
3059807483647270115_st,0
3060990697035096831_sc,0
3060990697035096831_st,0
3061437839397530213_sc,0
3061437839397530213_st,0
306201549474470208_sc,0
306201549474470208_st,0
3062561641088484750_sc,0
3062561641088484750_st,0
306267453945591221_sc,0
306267453945591221_st,0
306295876498399040_sc,0
306295876498399040_st,0
3064382065216586043_sc,0
3064382065216586043_st,0
3065152690537683419_sc,0
3065152690537683419_st,0
3065749611935866818_sc,0
3065749611935866818_st,0
3068355549743843406_sc,0
3068355549743843406_st,0
3069271271511229730_sc,0
3069271271511229730_st,0
3069324546630310450_sc,0
3069324546630310450_st,0
3070096496357849496_sc,0
3070096496357849496_st,0
3072781577330789277_sc,0
3072781577330789277_st,0
3073239788968846298_sc,0
3073239788968846298_st,0
3074723869085034559_sc,0
3074723869085034559_st,0
3075197052326157036_sc,0
3075197052326157036_st,0
3076081998698886832_sc,0
3076081998698886832_st,0
3077204395988907580_sc,0
3077204395988907580_st,0
3079760554114300565_sc,0
3079760554114300565_st,0
3082449889489499456_sc,0
3082449889489499456_st,0
3083028284057482793_sc,0
3083028284057482793_st,0
3083541535124690446_sc,0
3083541535124690446_st,0
3086587346716204414_sc,0
3086587346716204414_st,0
308944419142764899_sc,0
308944419142764899_st,0
3090487566115573391_sc,0
3090487566115573391_st,0
3090902395165103628_sc,0
3090902395165103628_st,0
3091270038256839685_sc,0
3091270038256839685_st,0
3092196095422060211_sc,0
3092196095422060211_st,0
3093774065692231498_sc,0
3093774065692231498_st,0
3099336173836940681_sc,0
3099336173836940681_st,0
3100370478761185431_sc,0
3100370478761185431_st,0
3101303875496378603_sc,0
3101303875496378603_st,0
3101965660470407077_sc,0
3101965660470407077_st,0
310321962709894700_sc,0
310321962709894700_st,0
3105234994427757369_sc,0
3105234994427757369_st,0
3111272663202932677_sc,0
3111272663202932677_st,0
3112451874033008219_sc,0
3112451874033008219_st,0
3115871745338606700_sc,0
3115871745338606700_st,0
3121311586959732644_sc,0
3121311586959732644_st,0
3122401001894281625_sc,0
3122401001894281625_st,0
312639690284977170_sc,0
312639690284977170_st,0
3128145151603245248_sc,0
3128145151603245248_st,0
3129323880892009293_sc,0
3129323880892009293_st,0
3134837353987943942_sc,0
3134837353987943942_st,0
3139981846352991435_sc,0
3139981846352991435_st,0
3140323035840550562_sc,0
3140323035840550562_st,0
314298725829269771_sc,0
314298725829269771_st,0
3143211942143826950_sc,0
3143211942143826950_st,0
3144213149273258171_sc,0
3144213149273258171_st,0
314715295764604476_sc,0
314715295764604476_st,0
3147857495006591365_sc,0
3147857495006591365_st,0
3149563041121077554_sc,0
3149563041121077554_st,0
3150791614190278060_sc,0
3150791614190278060_st,0
315177544481427677_sc,0
315177544481427677_st,0
3151854981132948307_sc,0
3151854981132948307_st,0
3155399339962003981_sc,0
3155399339962003981_st,0
3158344902126417157_sc,0
3158344902126417157_st,0
3165403350450358986_sc,0
3165403350450358986_st,0
3166756655871643852_sc,0
3166756655871643852_st,0
3168869014910151962_sc,0
3168869014910151962_st,0
3171554921304356075_sc,0
3171554921304356075_st,0
317305742445456743_sc,0
317305742445456743_st,0
3175332956154232854_sc,0
3175332956154232854_st,0
3179056308473868402_sc,0
3179056308473868402_st,0
3180366415118796640_sc,0
3180366415118796640_st,0
3181505027806716064_sc,0
3181505027806716064_st,0
3182593296274463132_sc,0
3182593296274463132_st,0
3183723554725460822_sc,0
3183723554725460822_st,0
3191065655756500122_sc,0
3191065655756500122_st,0
3195382756119960123_sc,0
3195382756119960123_st,0
3197749339671388664_sc,0
3197749339671388664_st,0
3198857993573938899_sc,0
3198857993573938899_st,0
3199963500377195436_sc,0
3199963500377195436_st,0
3201470599500193259_sc,0
3201470599500193259_st,0
3203154582724482981_sc,0
3203154582724482981_st,0
3205141471894123572_sc,0
3205141471894123572_st,0
3205314105789971864_sc,0
3205314105789971864_st,0
320643565808973155_sc,0
320643565808973155_st,0
3207161641133205230_sc,0
3207161641133205230_st,0
3207364435361793240_sc,0
3207364435361793240_st,0
3209042848786968922_sc,0
3209042848786968922_st,0
3212714779716119835_sc,0
3212714779716119835_st,0
321959784226548771_sc,0
321959784226548771_st,0
3219785961563797899_sc,0
3219785961563797899_st,0
3220217492937131900_sc,0
3220217492937131900_st,0
3220261180291892538_sc,0
3220261180291892538_st,0
3222022802439300964_sc,0
3222022802439300964_st,0
3223113076876810826_sc,0
3223113076876810826_st,0
3223437333517281181_sc,0
3223437333517281181_st,0
3228344015010333257_sc,0
3228344015010333257_st,0
3233911784861016638_sc,0
3233911784861016638_st,0
3233946486982523460_sc,0
3233946486982523460_st,0
3235628691761781442_sc,0
3235628691761781442_st,0
3237501159316177871_sc,0
3237501159316177871_st,0
3238513504101721058_sc,0
3238513504101721058_st,0
3238934350569588516_sc,0
3238934350569588516_st,0
3240983531057736623_sc,0
3240983531057736623_st,0
3241935346528109483_sc,0
3241935346528109483_st,0
3243891980020549283_sc,0
3243891980020549283_st,0
3244807130677441526_sc,0
3244807130677441526_st,0
3250029960152860334_sc,0
3250029960152860334_st,0
3251140061235690499_sc,0
3251140061235690499_st,0
3253792757346482797_sc,0
3253792757346482797_st,0
3255962674577456440_sc,0
3255962674577456440_st,0
3258269714632495175_sc,0
3258269714632495175_st,0
3258655243705308954_sc,0
3258655243705308954_st,0
3259829807236472897_sc,0
3259829807236472897_st,0
3261532200343831240_sc,0
3261532200343831240_st,0
3262020032320755832_sc,0
3262020032320755832_st,0
3264884918412959565_sc,0
3264884918412959565_st,0
3265658735384816669_sc,0
3265658735384816669_st,0
3272302320895632701_sc,0
3272302320895632701_st,0
3273262076591302934_sc,0
3273262076591302934_st,0
3278786267823016623_sc,0
3278786267823016623_st,0
3282147327184686048_sc,0
3282147327184686048_st,0
3282497496392114748_sc,0
3282497496392114748_st,0
3283540166043810779_sc,0
3283540166043810779_st,0
3286699066989118437_sc,0
3286699066989118437_st,0
3286881832018496324_sc,0
3286881832018496324_st,0
3286882883431732636_sc,0
3286882883431732636_st,0
3289513616951991535_sc,0
3289513616951991535_st,0
3292295705641471137_sc,0
3292295705641471137_st,0
3293615203750568796_sc,0
3293615203750568796_st,0
3294683469938243206_sc,0
3294683469938243206_st,0
3298734266924568487_sc,0
3298734266924568487_st,0
3301162297355997287_sc,0
3301162297355997287_st,0
3304422871739225775_sc,0
3304422871739225775_st,0
3305144334390477911_sc,0
3305144334390477911_st,0
3307281204623335588_sc,0
3307281204623335588_st,0
3308732471776313936_sc,0
3308732471776313936_st,0
3309023749462671385_sc,0
3309023749462671385_st,0
3310350251214631770_sc,0
3310350251214631770_st,0
3311330124973130129_sc,0
3311330124973130129_st,0
3313512338438480496_sc,0
3313512338438480496_st,0
3313923626031503969_sc,0
3313923626031503969_st,0
3314702920856161849_sc,0
3314702920856161849_st,0
3318668771946723436_sc,0
3318668771946723436_st,0
3319110306240276583_sc,0
3319110306240276583_st,0
3319388280542933094_sc,0
3319388280542933094_st,0
3321601397382502416_sc,0
3321601397382502416_st,0
3323456275492122838_sc,0
3323456275492122838_st,0
3326777805270701329_sc,0
3326777805270701329_st,0
3328386131240223423_sc,0
3328386131240223423_st,0
3330508058871248188_sc,0
3330508058871248188_st,0
3330702673312915786_sc,0
3330702673312915786_st,0
3334638357412919781_sc,0
3334638357412919781_st,0
3334793051902837392_sc,0
3334793051902837392_st,0
3335565990016674125_sc,0
3335565990016674125_st,0
3336700232142561148_sc,0
3336700232142561148_st,0
3339062821873653335_sc,0
3339062821873653335_st,0
3340872342738373529_sc,0
3340872342738373529_st,0
3347212239294716191_sc,0
3347212239294716191_st,0
3351686308787436953_sc,0
3351686308787436953_st,0
335199347257740754_sc,0
335199347257740754_st,0
3352380177873404114_sc,0
3352380177873404114_st,0
3352644197912933292_sc,0
3352644197912933292_st,0
3354634950334424839_sc,0
3354634950334424839_st,0
3354909106837064610_sc,0
3354909106837064610_st,0
3355042657366518905_sc,0
3355042657366518905_st,0
3356017854843251517_sc,0
3356017854843251517_st,0
336042738814610562_sc,0
336042738814610562_st,0
336131317537691415_sc,0
336131317537691415_st,0
3364799483668759441_sc,0
3364799483668759441_st,0
3364877530778490708_sc,0
3364877530778490708_st,0
336603579893007540_sc,0
336603579893007540_st,0
3368442780467753865_sc,0
3368442780467753865_st,0
3374427678361989318_sc,0
3374427678361989318_st,0
3375495205907218182_sc,0
3375495205907218182_st,0
3377569381150850373_sc,0
3377569381150850373_st,0
3381530246149586964_sc,0
3381530246149586964_st,0
3385344780743307663_sc,0
3385344780743307663_st,0
3388038315721593911_sc,0
3388038315721593911_st,0
3390248800511599324_sc,0
3390248800511599324_st,0
3390590433569404789_sc,0
3390590433569404789_st,0
3390973627983413504_sc,0
3390973627983413504_st,0
339323392712846874_sc,0
339323392712846874_st,0
3393420835312002324_sc,0
3393420835312002324_st,0
3393538200683913934_sc,0
3393538200683913934_st,0
3393718942830649578_sc,0
3393718942830649578_st,0
3397310189888718917_sc,0
3397310189888718917_st,0
3398210892868679752_sc,0
3398210892868679752_st,0
3399521285753890954_sc,0
3399521285753890954_st,0
3407630960676694769_sc,0
3407630960676694769_st,0
3409053021435703884_sc,0
3409053021435703884_st,0
3412530511093741752_sc,0
3412530511093741752_st,0
3414477815677495088_sc,0
3414477815677495088_st,0
3416018653603729389_sc,0
3416018653603729389_st,0
3417508558331183349_sc,0
3417508558331183349_st,0
3419511092464023141_sc,0
3419511092464023141_st,0
3422490949158365985_sc,0
3422490949158365985_st,0
3422777417513500532_sc,0
3422777417513500532_st,0
3427173369750632034_sc,0
3427173369750632034_st,0
3429205098229594876_sc,0
3429205098229594876_st,0
3429343858659508266_sc,0
3429343858659508266_st,0
3431931893361964940_sc,0
3431931893361964940_st,0
3433357310720280369_sc,0
3433357310720280369_st,0
3434976299890985187_sc,0
3434976299890985187_st,0
3436702477636232009_sc,0
3436702477636232009_st,0
3437121274935249007_sc,0
3437121274935249007_st,0
3437247814797967021_sc,0
3437247814797967021_st,0
3437622377320224993_sc,0
3437622377320224993_st,0
3438258075293987541_sc,0
3438258075293987541_st,0
343895774265559002_sc,0
343895774265559002_st,0
344252206276270478_sc,0
344252206276270478_st,0
3448831154605042820_sc,0
3448831154605042820_st,0
3449647165972976414_sc,0
3449647165972976414_st,0
345416337957225298_sc,0
345416337957225298_st,0
345481582461167855_sc,0
345481582461167855_st,0
3459290729524206642_sc,0
3459290729524206642_st,0
3461674830297893922_sc,0
3461674830297893922_st,0
3465063985717195996_sc,0
3465063985717195996_st,0
3468412586548070649_sc,0
3468412586548070649_st,0
3469467183435530148_sc,0
3469467183435530148_st,0
3469753199215489030_sc,0
3469753199215489030_st,0
3470270409008589831_sc,0
3470270409008589831_st,0
347083911900948648_sc,0
347083911900948648_st,0
3473035995015423005_sc,0
3473035995015423005_st,0
3473657669745511497_sc,0
3473657669745511497_st,0
3477256199407322491_sc,0
3477256199407322491_st,0
348320512068316325_sc,0
348320512068316325_st,0
3486963438557189439_sc,0
3486963438557189439_st,0
3491544960295802806_sc,0
3491544960295802806_st,0
3492458347157973015_sc,0
3492458347157973015_st,0
3494539325905640920_sc,0
3494539325905640920_st,0
3494761241363752503_sc,0
3494761241363752503_st,0
3496699118711797001_sc,0
3496699118711797001_st,0
3498509475405271475_sc,0
3498509475405271475_st,0
3500022907142289998_sc,0
3500022907142289998_st,0
3501128262826528187_sc,0
3501128262826528187_st,0
3502302859541931419_sc,0
3502302859541931419_st,0
3503567023860800116_sc,0
3503567023860800116_st,0
3503684198804180836_sc,0
3503684198804180836_st,0
3505583370737782420_sc,0
3505583370737782420_st,0
3505690598556927942_sc,0
3505690598556927942_st,0
3508357477693163747_sc,0
3508357477693163747_st,0
3510593665834030780_sc,0
3510593665834030780_st,0
3512547302573957309_sc,0
3512547302573957309_st,0
3512928991701199945_sc,0
3512928991701199945_st,0
3517298734190417329_sc,0
3517298734190417329_st,0
3522086939720596011_sc,0
3522086939720596011_st,0
3527488242598467551_sc,0
3527488242598467551_st,0
3528628088722177433_sc,0
3528628088722177433_st,0
3529079915307728380_sc,0
3529079915307728380_st,0
3532560315008657009_sc,0
3532560315008657009_st,0
3542126796757146446_sc,0
3542126796757146446_st,0
3549665357182727135_sc,0
3549665357182727135_st,0
3549746479765752969_sc,0
3549746479765752969_st,0
3551536245353409722_sc,0
3551536245353409722_st,0
3556921612993667855_sc,0
3556921612993667855_st,0
3559611693088380181_sc,0
3559611693088380181_st,0
3560570395631459891_sc,0
3560570395631459891_st,0
3562227496767183486_sc,0
3562227496767183486_st,0
3563626351164358342_sc,0
3563626351164358342_st,0
3573404195491870117_sc,0
3573404195491870117_st,0
3575557717566290599_sc,0
3575557717566290599_st,0
3577141341538735077_sc,0
3577141341538735077_st,0
3580456187324370800_sc,0
3580456187324370800_st,0
3583345993915706501_sc,0
3583345993915706501_st,0
358670927377144863_sc,0
358670927377144863_st,0
3589730998512510746_sc,0
3589730998512510746_st,0
3593121095079324257_sc,0
3593121095079324257_st,0
3600659208061880854_sc,0
3600659208061880854_st,0
3601607972552262634_sc,0
3601607972552262634_st,0
3603420359978722352_sc,0
3603420359978722352_st,0
3604648433941930221_sc,0
3604648433941930221_st,0
3610690330774160880_sc,0
3610690330774160880_st,0
3612112376926425955_sc,0
3612112376926425955_st,0
361422772098233239_sc,0
361422772098233239_st,0
3615308691259056747_sc,0
3615308691259056747_st,0
3620117969487526072_sc,0
3620117969487526072_st,0
3622545542912700494_sc,0
3622545542912700494_st,0
3625892089360670156_sc,0
3625892089360670156_st,0
3626226089596966893_sc,0
3626226089596966893_st,0
3630444761257537728_sc,0
3630444761257537728_st,0
3630938621218067691_sc,0
3630938621218067691_st,0
3632841814564295400_sc,0
3632841814564295400_st,0
3632890312347466972_sc,0
3632890312347466972_st,0
3633271642341240324_sc,0
3633271642341240324_st,0
3633768491379114484_sc,0
3633768491379114484_st,0
3634662467897983105_sc,0
3634662467897983105_st,0
3639257400881463645_sc,0
3639257400881463645_st,0
3639501915236427283_sc,0
3639501915236427283_st,0
3639798228639837909_sc,0
3639798228639837909_st,0
364310757223536119_sc,0
364310757223536119_st,0
3643731329016505380_sc,0
3643731329016505380_st,0
3644331323830049912_sc,0
3644331323830049912_st,0
3644437590938244384_sc,0
3644437590938244384_st,0
3646691613681283232_sc,0
3646691613681283232_st,0
3648962142909838181_sc,0
3648962142909838181_st,0
365034168867130656_sc,0
365034168867130656_st,0
3651423901960139476_sc,0
3651423901960139476_st,0
3654198958179954199_sc,0
3654198958179954199_st,0
3657232799058171328_sc,0
3657232799058171328_st,0
3657366012237434537_sc,0
3657366012237434537_st,0
3657662592952398228_sc,0
3657662592952398228_st,0
3659403972383660077_sc,0
3659403972383660077_st,0
3659552508108552639_sc,0
3659552508108552639_st,0
3659801638750598943_sc,0
3659801638750598943_st,0
3660319760183795918_sc,0
3660319760183795918_st,0
3663862593000365796_sc,0
3663862593000365796_st,0
3664056683709245009_sc,0
3664056683709245009_st,0
3664247204552696621_sc,0
3664247204552696621_st,0
3664411521979985817_sc,0
3664411521979985817_st,0
3673938401695472093_sc,0
3673938401695472093_st,0
3678305408288485011_sc,0
3678305408288485011_st,0
3679611985674789519_sc,0
3679611985674789519_st,0
3680521871577207945_sc,0
3680521871577207945_st,0
3680693100669521693_sc,0
3680693100669521693_st,0
3684539144954503770_sc,0
3684539144954503770_st,0
3684631667611995036_sc,0
3684631667611995036_st,0
36882518792270675_sc,0
36882518792270675_st,0
3690315639726519689_sc,0
3690315639726519689_st,0
3690404650694467338_sc,0
3690404650694467338_st,0
3693868345354636844_sc,0
3693868345354636844_st,0
3694108996649010474_sc,0
3694108996649010474_st,0
3696285288090185922_sc,0
3696285288090185922_st,0
3701579622741407289_sc,0
3701579622741407289_st,0
3701911251000137857_sc,0
3701911251000137857_st,0
3703425020698763058_sc,0
3703425020698763058_st,0
3709177747369744486_sc,0
3709177747369744486_st,0
3712134470227302674_sc,0
3712134470227302674_st,0
3718724447232567027_sc,0
3718724447232567027_st,0
3721078147097631431_sc,0
3721078147097631431_st,0
3727363101763892723_sc,0
3727363101763892723_st,0
3729151946754584202_sc,0
3729151946754584202_st,0
3729857814892336524_sc,0
3729857814892336524_st,0
3730847093609841977_sc,0
3730847093609841977_st,0
3731425980795988245_sc,0
3731425980795988245_st,0
3732664620593139989_sc,0
3732664620593139989_st,0
3733840555812319417_sc,0
3733840555812319417_st,0
3735064721816751996_sc,0
3735064721816751996_st,0
3736394393974278075_sc,0
3736394393974278075_st,0
3736626776811907735_sc,0
3736626776811907735_st,0
3740144063866648840_sc,0
3740144063866648840_st,0
3740799441744045131_sc,0
3740799441744045131_st,0
3741370829548270233_sc,0
3741370829548270233_st,0
3743241587637096693_sc,0
3743241587637096693_st,0
3743519746203039550_sc,0
3743519746203039550_st,0
3744186103716793506_sc,0
3744186103716793506_st,0
3744954556683995209_sc,0
3744954556683995209_st,0
3745570378777826616_sc,0
3745570378777826616_st,0
374577171863157699_sc,0
374577171863157699_st,0
3747893793130762485_sc,0
3747893793130762485_st,0
3748029512680363572_sc,0
3748029512680363572_st,0
374822007940047605_sc,0
374822007940047605_st,0
3748490558431828325_sc,0
3748490558431828325_st,0
375042787055374336_sc,0
375042787055374336_st,0
3751551099144376145_sc,0
3751551099144376145_st,0
3753013128536437484_sc,0
3753013128536437484_st,0
3763131325343325685_sc,0
3763131325343325685_st,0
376343760433031967_sc,0
376343760433031967_st,0
3764276097211301993_sc,0
3764276097211301993_st,0
3765113362261676131_sc,0
3765113362261676131_st,0
3765549387063852112_sc,0
3765549387063852112_st,0
3765752949487456157_sc,0
3765752949487456157_st,0
3767653146337341863_sc,0
3767653146337341863_st,0
3768530196916821861_sc,0
3768530196916821861_st,0
3768872600977264335_sc,0
3768872600977264335_st,0
377014811609599189_sc,0
377014811609599189_st,0
3771983116796703908_sc,0
3771983116796703908_st,0
3773278259428239520_sc,0
3773278259428239520_st,0
3773881548707352606_sc,0
3773881548707352606_st,0
3774844165583536978_sc,0
3774844165583536978_st,0
3775647965564694115_sc,0
3775647965564694115_st,0
378783694668292746_sc,0
378783694668292746_st,0
3788026673493274468_sc,0
3788026673493274468_st,0
3789507702654791064_sc,0
3789507702654791064_st,0
3790838703604275005_sc,0
3790838703604275005_st,0
3791106865157160759_sc,0
3791106865157160759_st,0
3791872180998673389_sc,0
3791872180998673389_st,0
3791963217855651915_sc,0
3791963217855651915_st,0
3796885142646441888_sc,0
3796885142646441888_st,0
3797945642983221095_sc,0
3797945642983221095_st,0
3801428506194874356_sc,0
3801428506194874356_st,0
3801659522531320969_sc,0
3801659522531320969_st,0
3802822732062705571_sc,0
3802822732062705571_st,0
3804678141110330562_sc,0
3804678141110330562_st,0
3805293956964625923_sc,0
3805293956964625923_st,0
3805512975348983658_sc,0
3805512975348983658_st,0
3805787228151947580_sc,0
3805787228151947580_st,0
3814988214516514739_sc,0
3814988214516514739_st,0
3816396206662655070_sc,0
3816396206662655070_st,0
3816889281451133331_sc,0
3816889281451133331_st,0
3820501057361627126_sc,0
3820501057361627126_st,0
3823237686016894384_sc,0
3823237686016894384_st,0
3823847084215464364_sc,0
3823847084215464364_st,0
3824580088648719071_sc,0
3824580088648719071_st,0
3827818276079227750_sc,0
3827818276079227750_st,0
3832239004038812961_sc,0
3832239004038812961_st,0
3837942234819614260_sc,0
3837942234819614260_st,0
3838202890624655278_sc,0
3838202890624655278_st,0
3844051719189846897_sc,0
3844051719189846897_st,0
3844529523151805763_sc,0
3844529523151805763_st,0
3846725583900757871_sc,0
3846725583900757871_st,0
3846917378988628836_sc,0
3846917378988628836_st,0
3851954586153581342_sc,0
3851954586153581342_st,0
3853023011780936986_sc,0
3853023011780936986_st,0
3856560688914949495_sc,0
3856560688914949495_st,0
3857111316973122764_sc,0
3857111316973122764_st,0
3859180493408360570_sc,0
3859180493408360570_st,0
3860369518796705464_sc,0
3860369518796705464_st,0
386179413317432759_sc,0
386179413317432759_st,0
3862283029367147100_sc,0
3862283029367147100_st,0
387110220101159461_sc,0
387110220101159461_st,0
3871353532289412829_sc,0
3871353532289412829_st,0
38720220343019295_sc,0
38720220343019295_st,0
3872404382995726344_sc,0
3872404382995726344_st,0
3873529576890175986_sc,0
3873529576890175986_st,0
3874231648189946563_sc,0
3874231648189946563_st,0
387438239914087389_sc,0
387438239914087389_st,0
3875505706562639755_sc,0
3875505706562639755_st,0
387795160680938134_sc,0
387795160680938134_st,0
3881132901057255033_sc,0
3881132901057255033_st,0
3881686620356933828_sc,0
3881686620356933828_st,0
38828589049756310_sc,0
38828589049756310_st,0
3892349162019290006_sc,0
3892349162019290006_st,0
3894888575269214524_sc,0
3894888575269214524_st,0
3898877107414542181_sc,0
3898877107414542181_st,0
3900920687762286239_sc,0
3900920687762286239_st,0
3901279852353173349_sc,0
3901279852353173349_st,0
3901503348212592846_sc,0
3901503348212592846_st,0
3902629525991550024_sc,0
3902629525991550024_st,0
3905324598634853458_sc,0
3905324598634853458_st,0
3907307726394120752_sc,0
3907307726394120752_st,0
3908719332343931847_sc,0
3908719332343931847_st,0
3912449835679974471_sc,0
3912449835679974471_st,0
3914108205942212829_sc,0
3914108205942212829_st,0
3921409779696038020_sc,0
3921409779696038020_st,0
3924925731199855423_sc,0
3924925731199855423_st,0
3925031172672067658_sc,0
3925031172672067658_st,0
3926912345193898238_sc,0
3926912345193898238_st,0
3927452379397855328_sc,0
3927452379397855328_st,0
3928900431133813846_sc,0
3928900431133813846_st,0
3929831403318721713_sc,0
3929831403318721713_st,0
3930170407965226882_sc,0
3930170407965226882_st,0
3930272730771368076_sc,0
3930272730771368076_st,0
3930985966891376353_sc,0
3930985966891376353_st,0
3932418347989931480_sc,0
3932418347989931480_st,0
3934763559105859268_sc,0
3934763559105859268_st,0
3935862848607144705_sc,0
3935862848607144705_st,0
3936167048310580043_sc,0
3936167048310580043_st,0
3938835449279109405_sc,0
3938835449279109405_st,0
3941800481024866677_sc,0
3941800481024866677_st,0
3942266375280079556_sc,0
3942266375280079556_st,0
3943091745534409961_sc,0
3943091745534409961_st,0
3943924498986646636_sc,0
3943924498986646636_st,0
3946736056170445221_sc,0
3946736056170445221_st,0
3949641819596089375_sc,0
3949641819596089375_st,0
3955593576017440035_sc,0
3955593576017440035_st,0
3957273306740562163_sc,0
3957273306740562163_st,0
3963212533837688458_sc,0
3963212533837688458_st,0
3963852615002187882_sc,0
3963852615002187882_st,0
3964171518337549310_sc,0
3964171518337549310_st,0
3966080461902140174_sc,0
3966080461902140174_st,0
3966970355996097520_sc,0
3966970355996097520_st,0
3971498501700964918_sc,0
3971498501700964918_st,0
3972094034739607039_sc,0
3972094034739607039_st,0
3974500833847523060_sc,0
3974500833847523060_st,0
3978526261141842596_sc,0
3978526261141842596_st,0
3983358647360380422_sc,0
3983358647360380422_st,0
3986940667040062871_sc,0
3986940667040062871_st,0
3988228603927367209_sc,0
3988228603927367209_st,0
3992553469199835786_sc,0
3992553469199835786_st,0
3994845349720432340_sc,0
3994845349720432340_st,0
3996532636602616169_sc,0
3996532636602616169_st,0
3997483590018731502_sc,0
3997483590018731502_st,0
4001332977296288672_sc,0
4001332977296288672_st,0
4001946001314335809_sc,0
4001946001314335809_st,0
4002029509237335675_sc,0
4002029509237335675_st,0
4002892062765558941_sc,0
4002892062765558941_st,0
4003355914087148533_sc,0
4003355914087148533_st,0
4003717173003245108_sc,0
4003717173003245108_st,0
4004325526331543405_sc,0
4004325526331543405_st,0
4008808919832682963_sc,0
4008808919832682963_st,0
4015479438521814682_sc,0
4015479438521814682_st,0
4015673899431045215_sc,0
4015673899431045215_st,0
4018471408674472013_sc,0
4018471408674472013_st,0
402169488503481010_sc,0
402169488503481010_st,0
4028577121713172573_sc,0
4028577121713172573_st,0
4031918034202630613_sc,0
4031918034202630613_st,0
4032930733812095395_sc,0
4032930733812095395_st,0
4035135298209230246_sc,0
4035135298209230246_st,0
4036203238231992243_sc,0
4036203238231992243_st,0
4039929282691336366_sc,0
4039929282691336366_st,0
4041108489937945479_sc,0
4041108489937945479_st,0
4041157202923476456_sc,0
4041157202923476456_st,0
4043040845897174567_sc,0
4043040845897174567_st,0
4045787591722131555_sc,0
4045787591722131555_st,0
4047869684523285178_sc,0
4047869684523285178_st,0
4052285960220391584_sc,0
4052285960220391584_st,0
4053821785385292569_sc,0
4053821785385292569_st,0
4055333183835196001_sc,0
4055333183835196001_st,0
4066046162298933763_sc,0
4066046162298933763_st,0
4066156524961462615_sc,0
4066156524961462615_st,0
406841228494860789_sc,0
406841228494860789_st,0
4070848164834195897_sc,0
4070848164834195897_st,0
4077477073284820562_sc,0
4077477073284820562_st,0
4077605385723776275_sc,0
4077605385723776275_st,0
4077731316361901343_sc,0
4077731316361901343_st,0
407816760736394902_sc,0
407816760736394902_st,0
4079581877269496973_sc,0
4079581877269496973_st,0
4079921456780763802_sc,0
4079921456780763802_st,0
4083468807800500602_sc,0
4083468807800500602_st,0
4085886270358057123_sc,0
4085886270358057123_st,0
4086220443588477206_sc,0
4086220443588477206_st,0
4086436050250609292_sc,0
4086436050250609292_st,0
4089690066512849729_sc,0
4089690066512849729_st,0
4095155568884997027_sc,0
4095155568884997027_st,0
4096056695409779789_sc,0
4096056695409779789_st,0
409983522700967097_sc,0
409983522700967097_st,0
4104346536801685646_sc,0
4104346536801685646_st,0
4104505437772882832_sc,0
4104505437772882832_st,0
4110438953438691034_sc,0
4110438953438691034_st,0
4114206400497902874_sc,0
4114206400497902874_st,0
4117496090778490675_sc,0
4117496090778490675_st,0
4118976785545944438_sc,0
4118976785545944438_st,0
4121104685105907838_sc,0
4121104685105907838_st,0
412274304887014436_sc,0
412274304887014436_st,0
412294955079091781_sc,0
412294955079091781_st,0
4124688304508995765_sc,0
4124688304508995765_st,0
4128131627100938269_sc,0
4128131627100938269_st,0
4130291482457021384_sc,0
4130291482457021384_st,0
4131570521633935188_sc,0
4131570521633935188_st,0
413228338353132103_sc,0
413228338353132103_st,0
4132371975872033934_sc,0
4132371975872033934_st,0
4133509770493744300_sc,0
4133509770493744300_st,0
413447028540258259_sc,0
413447028540258259_st,0
4134723535160461017_sc,0
4134723535160461017_st,0
4145568240727806819_sc,0
4145568240727806819_st,0
4149804885168842371_sc,0
4149804885168842371_st,0
4153298399682839788_sc,0
4153298399682839788_st,0
4156429569413205390_sc,0
4156429569413205390_st,0
4159439528416092379_sc,0
4159439528416092379_st,0
4159880230609681492_sc,0
4159880230609681492_st,0
4160116185083740557_sc,0
4160116185083740557_st,0
