ref_hash,obj
3061437839397530213_sc,59443.438
3061437839397530213_st,47450.288972625
306201549474470208_sc,127275.26000000001
306201549474470208_st,28717.783064074072
3062561641088484750_sc,11165.695000000002
3062561641088484750_st,47772.24147562501
306267453945591221_sc,132017.314
306267453945591221_st,37615.781038437504
306295876498399040_sc,81063.761
306295876498399040_st,985.1558347672626
3064382065216586043_sc,60121.434
3064382065216586043_st,1322.4500829829874
3065152690537683419_sc,67635.44600000001
3065152690537683419_st,49040.875694250004
3065749611935866818_sc,163369.352
3065749611935866818_st,19977.775872542854
3068355549743843406_sc,28487.729333333336
3068355549743843406_st,108034.93296200002
3069271271511229730_sc,31445.906000000003
3069271271511229730_st,6141.5514395882365
3069324546630310450_sc,26740.796400000003
3069324546630310450_st,40937.070485230775
3070096496357849496_sc,74412.013
3070096496357849496_st,44053.08473423529
3072781577330789277_sc,135160.71800000002
3072781577330789277_st,3148.55899702049
3073239788968846298_sc,102932.104
3073239788968846298_st,241716.09106000004
3074723869085034559_sc,2788.906
3074723869085034559_st,725.167513200745
3075197052326157036_sc,8880.278
3075197052326157036_st,34630.99740491667
3076081998698886832_sc,167701.668
3076081998698886832_st,39713.076041500004
3077204395988907580_sc,101651.422
3077204395988907580_st,24163.737645656252
3079760554114300565_sc,5102.898
3079760554114300565_st,34494.315806000006
3082449889489499456_sc,164038.522
3082449889489499456_st,17954.48909834375
3083028284057482793_sc,148267.23
3083028284057482793_st,6686.023498099999
3083541535124690446_sc,321918.45200000005
3083541535124690446_st,47785.4144025
3086587346716204414_sc,32104.448
3086587346716204414_st,2307.3039407783785
308944419142764899_sc,98238.99
308944419142764899_st,4455.659600368422
3090487566115573391_sc,259621.597
3090487566115573391_st,4580.127324265957
3090902395165103628_sc,163982.94400000002
3090902395165103628_st,58270.30424515386
3091270038256839685_sc,155019.166
3091270038256839685_st,53242.08364566668
3092196095422060211_sc,329420.95900000003
3092196095422060211_st,61532.31725200001
3093774065692231498_sc,42696.862
3093774065692231498_st,2247.2322732376806
3099336173836940681_sc,31229.668
3099336173836940681_st,2215.487051157594
3100370478761185431_sc,163774.348
3100370478761185431_st,1095.0808198785946
3101303875496378603_sc,131364.152
3101303875496378603_st,66677.13412525
3101965660470407077_sc,7387.985000000001
3101965660470407077_st,11839.720242285714
310321962709894700_sc,47151.05700000001
310321962709894700_st,10725.18523452174
3105234994427757369_sc,132554.31600000002
3105234994427757369_st,1122.2904944132356
3111272663202932677_sc,68825.831
3111272663202932677_st,4919.494322692308
3112451874033008219_sc,84407.364
3112451874033008219_st,28749.010616370375
3115871745338606700_sc,59508.92600000001
3115871745338606700_st,57515.87190818182
3121311586959732644_sc,41781.412000000004
3121311586959732644_st,68368.1713439
3122401001894281625_sc,72601.121
3122401001894281625_st,1859.431267791208
312639690284977170_sc,442581.393
312639690284977170_st,27974.046936600003
3128145151603245248_sc,127006.09000000001
3128145151603245248_st,11777.966758409093
3129323880892009293_sc,165478.728
3129323880892009293_st,2299.0005046807023
3134837353987943942_sc,76489.58200000001
3134837353987943942_st,84943.23284111111
3139981846352991435_sc,19014.476000000002
3139981846352991435_st,240.67008614547152
3140323035840550562_sc,115840.782
3140323035840550562_st,3327.133516807691
314298725829269771_sc,87129.392
314298725829269771_st,3344.920339950002
3143211942143826950_sc,98368.89
3143211942143826950_st,6257.563947691492
3144213149273258171_sc,129483.54000000001
3144213149273258171_st,580.856399379362
314715295764604476_sc,28309.902000000002
314715295764604476_st,6872.724087666668
3147857495006591365_sc,38600.686
3147857495006591365_st,6674.059113
3149563041121077554_sc,27143.22
3149563041121077554_st,11518.146525582088
3150791614190278060_sc,76510.233
3150791614190278060_st,11466.922981
315177544481427677_sc,95661.698
315177544481427677_st,2283.627284620179
3151854981132948307_sc,28289.452
3151854981132948307_st,50130.589682
3155399339962003981_sc,73339.247
3155399339962003981_st,35875.14205925001
3158344902126417157_sc,132344.796
3158344902126417157_st,11010.314929166669
3165403350450358986_sc,30043.472
3165403350450358986_st,4888.4419823749995
3166756655871643852_sc,58443.734000000004
3166756655871643852_st,87760.58606025
3168869014910151962_sc,18403.906000000003
3168869014910151962_st,23100.933966312507
3171554921304356075_sc,108200.24200000001
3171554921304356075_st,52446.61694815385
317305742445456743_sc,132371.19400000002
317305742445456743_st,62400.508385500005
3175332956154232854_sc,88846.47
3175332956154232854_st,30558.591147318188
3179056308473868402_sc,7924.964000000001
3179056308473868402_st,90747.51452537501
3180366415118796640_sc,129687.43200000002
3180366415118796640_st,43755.2313371
3181505027806716064_sc,156794.95
3181505027806716064_st,4271.23738376923
3182593296274463132_sc,168514.55800000002
3182593296274463132_st,4226.247639406594
3183723554725460822_sc,235418.481
3183723554725460822_st,11640.4229114
3191065655756500122_sc,41321.928
3191065655756500122_st,36960.46099519047
3195382756119960123_sc,31783.554000000004
3195382756119960123_st,14356.916804
3197749339671388664_sc,105748.986
3197749339671388664_st,53250.411534599996
3198857993573938899_sc,134864.508
3198857993573938899_st,5881.356889919355
3199963500377195436_sc,112676.58066666668
3199963500377195436_st,2997.2638141274133
3201470599500193259_sc,14378.438
3201470599500193259_st,61301.977267899994
3203154582724482981_sc,135199.45
3203154582724482981_st,31898.33175184616
3205141471894123572_sc,27361.456000000002
3205141471894123572_st,32760.734697900003
3205314105789971864_sc,152743.568
3205314105789971864_st,12802.262870277778
320643565808973155_sc,139417.766
320643565808973155_st,1075.984021
3207161641133205230_sc,73240.062
3207161641133205230_st,76662.7856705
3207364435361793240_sc,10302.544
3207364435361793240_st,7719.158953523808
3209042848786968922_sc,4205.35
3209042848786968922_st,15269.69915504348
3212714779716119835_sc,107864.47
3212714779716119835_st,11181.81770318182
321959784226548771_sc,208.144
321959784226548771_st,2465.299953114285
3219785961563797899_sc,130408.70800000001
3219785961563797899_st,50834.61642886667
3220217492937131900_sc,15837.444000000001
3220217492937131900_st,344313.0114615
3220261180291892538_sc,63808.401000000005
3220261180291892538_st,24274.74081125
3222022802439300964_sc,76749.37000000001
3222022802439300964_st,10199.526733294117
3223113076876810826_sc,76656.82600000002
3223113076876810826_st,5001.281647000001
3223437333517281181_sc,141178.14
3223437333517281181_st,75070.788124
3228344015010333257_sc,69772.678
3228344015010333257_st,10064.143695024999
3233911784861016638_sc,163206.424
3233911784861016638_st,28905.939792347825
3233946486982523460_sc,140830.66400000002
3233946486982523460_st,1492.0210819090908
3235628691761781442_sc,153639.79400000002
3235628691761781442_st,1075.4297879182395
3237501159316177871_sc,22192.078
3237501159316177871_st,12898.152777050002
3238513504101721058_sc,165360.19
3238513504101721058_st,574.7589715183948
3238934350569588516_sc,139235.548
3238934350569588516_st,9421.558659545455
3240983531057736623_sc,165433.76200000002
3240983531057736623_st,2003.795748566819
3241935346528109483_sc,58203.974
3241935346528109483_st,288971.83913750004
3243891980020549283_sc,17015.548000000003
3243891980020549283_st,39023.902603
3244807130677441526_sc,162345.882
3244807130677441526_st,10040.066092648645
3250029960152860334_sc,23378.446
3250029960152860334_st,35554.1921615
3251140061235690499_sc,58434.53400000001
3251140061235690499_st,16712.600839166666
3253792757346482797_sc,12910.853000000001
3253792757346482797_st,34413.9571954091
3255962674577456440_sc,412359.63500000007
3255962674577456440_st,3677.5247982918672
3258269714632495175_sc,26960.544
3258269714632495175_st,13227.72832
3258655243705308954_sc,138541.492
3258655243705308954_st,13898.659171692309
3259829807236472897_sc,1999.8310000000001
3259829807236472897_st,4946.361293355557
3261532200343831240_sc,134093.358
3261532200343831240_st,69406.2552193
3262020032320755832_sc,141640.50400000002
3262020032320755832_st,2711.819803013986
3264884918412959565_sc,21521.396
3264884918412959565_st,21286.759854212116
3265658735384816669_sc,16544.722
3265658735384816669_st,12615.147274500006
3272302320895632701_sc,4756.906
3272302320895632701_st,71238.4605235
3273262076591302934_sc,144772.69400000002
3273262076591302934_st,51593.607234642855
3278786267823016623_sc,67800.73000000001
3278786267823016623_st,13274.974827857146
3282147327184686048_sc,19746.34
3282147327184686048_st,779.5692542936176
3282497496392114748_sc,129126.346
3282497496392114748_st,5310.565413085713
3283540166043810779_sc,17884.508
3283540166043810779_st,1604.2508527413795
3286699066989118437_sc,145015.76200000002
3286699066989118437_st,6390.185766736265
3286881832018496324_sc,103168.68000000001
3286881832018496324_st,1315.393571214891
3286882883431732636_sc,84193.66700000002
3286882883431732636_st,1990.7968023255814
3289513616951991535_sc,358160.666
3289513616951991535_st,3664.6155681764717
3292295705641471137_sc,128283.16333333334
3292295705641471137_st,46688.560324499995
3293615203750568796_sc,41429.3175
3293615203750568796_st,9858.5872685
3294683469938243206_sc,170319.64
3294683469938243206_st,16135.4673064375
3298734266924568487_sc,146687.00600000002
3298734266924568487_st,3625.3274144285715
3301162297355997287_sc,424198.29000000004
3301162297355997287_st,39779.99806771429
3304422871739225775_sc,9576.554
3304422871739225775_st,2309.602148101538
3305144334390477911_sc,10944.512
3305144334390477911_st,68120.33976300001
3307281204623335588_sc,8728.51
3307281204623335588_st,26230.947786352943
3308732471776313936_sc,107950.152
3308732471776313936_st,27943.072292200006
3309023749462671385_sc,37468.318
3309023749462671385_st,41668.65537476923
3310350251214631770_sc,168939.40000000002
3310350251214631770_st,15798.372850714282
3311330124973130129_sc,171133.174
3311330124973130129_st,61571.072531666665
3313512338438480496_sc,181769.07200000001
3313512338438480496_st,65008.84814490001
3313923626031503969_sc,24918.626
3313923626031503969_st,19212.898511400002
3314702920856161849_sc,127300.75200000001
3314702920856161849_st,55466.76773420001
3318668771946723436_sc,11111.188
3318668771946723436_st,2673.2148297142858
3319110306240276583_sc,10017.766000000001
3319110306240276583_st,73028.08154300001
3319388280542933094_sc,9175.764000000001
3319388280542933094_st,61497.4365075
3321601397382502416_sc,70901.863
3321601397382502416_st,11765.930182348482
3323456275492122838_sc,82758.428
3323456275492122838_st,6208.971915907693
3326777805270701329_sc,51003.15
3326777805270701329_st,4764.4280292484455
3328386131240223423_sc,43894.536
3328386131240223423_st,13217.993854804352
3330508058871248188_sc,27843.024
3330508058871248188_st,22340.93490609091
3330702673312915786_sc,145465.888
3330702673312915786_st,774.9791205249505
3334638357412919781_sc,131409.764
3334638357412919781_st,22990.06866266667
3334793051902837392_sc,262536.6795
3334793051902837392_st,58538.20327863638
3335565990016674125_sc,121016.24600000001
3335565990016674125_st,4707.889187466163
3336700232142561148_sc,8075.298000000001
3336700232142561148_st,11541.896901424243
3339062821873653335_sc,154232.69400000002
3339062821873653335_st,851.0621089064737
3340872342738373529_sc,26621.79
3340872342738373529_st,2627.2711066875004
3347212239294716191_sc,79666.718
3347212239294716191_st,3143.271428851352
3351686308787436953_sc,19829.854000000003
3351686308787436953_st,4321.97855948718
335199347257740754_sc,31937.04
335199347257740754_st,88487.77582928572
3352380177873404114_sc,81345.891
3352380177873404114_st,38184.657246333336
3352644197912933292_sc,158131.864
3352644197912933292_st,17313.40360567441
3354634950334424839_sc,26639.858
3354634950334424839_st,78187.57340166667
3354909106837064610_sc,24719.228000000003
3354909106837064610_st,58815.72384166667
3355042657366518905_sc,152351.174
3355042657366518905_st,838.0704805735913
3356017854843251517_sc,80872.04
3356017854843251517_st,25573.8257748
336042738814610562_sc,262426.96400000004
336042738814610562_st,51412.4487892
336131317537691415_sc,66486.444
336131317537691415_st,14967.047438957447
3364799483668759441_sc,12246.678
3364799483668759441_st,77274.721049125
3364877530778490708_sc,168773.176
3364877530778490708_st,4453.6758853772435
336603579893007540_sc,129195.634
336603579893007540_st,2851.728046210729
3368442780467753865_sc,140606.16400000002
3368442780467753865_st,11885.237554500001
3374427678361989318_sc,45285.810000000005
3374427678361989318_st,323.40048892857146
3375495205907218182_sc,123213.898
3375495205907218182_st,2218.033639459999
3377569381150850373_sc,19499.864
3377569381150850373_st,3921.432684393941
3381530246149586964_sc,1720.404
3381530246149586964_st,62610.13073700001
3385344780743307663_sc,43770.348000000005
3385344780743307663_st,14146.330740203704
3388038315721593911_sc,37583.062000000005
3388038315721593911_st,5141.839719655631
3390248800511599324_sc,115847.47600000001
3390248800511599324_st,387269.04097350006
3390590433569404789_sc,10636.789
3390590433569404789_st,42050.263830055555
3390973627983413504_sc,104233.77
3390973627983413504_st,85502.24608142857
339323392712846874_sc,34081.414000000004
339323392712846874_st,10232.597425972222
3393420835312002324_sc,23755.058
3393420835312002324_st,325042.2152935
3393538200683913934_sc,12365.977
3393538200683913934_st,11170.398167339621
3393718942830649578_sc,120571.96200000001
3393718942830649578_st,23284.695721833337
3397310189888718917_sc,127462.75200000001
3397310189888718917_st,7238.966939699998
3398210892868679752_sc,158201.616
3398210892868679752_st,4780.210008120001
3399521285753890954_sc,14998.746000000001
3399521285753890954_st,17127.670417
3407630960676694769_sc,10828.196
3407630960676694769_st,1288.3790418775518
3409053021435703884_sc,17683.431
3409053021435703884_st,14481.483287000001
3412530511093741752_sc,24231.906000000003
3412530511093741752_st,4574.010233736194
3414477815677495088_sc,145318.652
3414477815677495088_st,13649.831621036365
3416018653603729389_sc,93467.856
3416018653603729389_st,74711.76277811112
3417508558331183349_sc,477779.993
3417508558331183349_st,2635.637596830509
3419511092464023141_sc,22869.162
3419511092464023141_st,25981.434008666663
3422490949158365985_sc,53016.528000000006
3422490949158365985_st,4630.6191
3422777417513500532_sc,57193.044
3422777417513500532_st,1848.1672000500005
3427173369750632034_sc,16016.87
3427173369750632034_st,590.8387167608694
3429205098229594876_sc,271321.838
3429205098229594876_st,64752.97061225
3429343858659508266_sc,94339.08600000001
3429343858659508266_st,10603.959230465754
3431931893361964940_sc,144416.42
3431931893361964940_st,39192.19768688889
3433357310720280369_sc,76693.748
3433357310720280369_st,6999.872010402179
3434976299890985187_sc,163021.174
3434976299890985187_st,22446.098510000003
3436702477636232009_sc,25815.922000000002
3436702477636232009_st,43831.81882900001
3437121274935249007_sc,154972.27800000002
3437121274935249007_st,20534.837083239992
3437247814797967021_sc,17987.27
3437247814797967021_st,842.1059883141309
3437622377320224993_sc,165832.21000000002
3437622377320224993_st,6589.877647636367
3438258075293987541_sc,27730.036
3438258075293987541_st,2021.4372538392138
343895774265559002_sc,127294.59400000001
343895774265559002_st,91740.702246
344252206276270478_sc,14598.726
344252206276270478_st,35694.94916445454
3448831154605042820_sc,24575.820000000003
3448831154605042820_st,3102.4973694720015
3449647165972976414_sc,160100.10400000002
3449647165972976414_st,3084.875316227272
345416337957225298_sc,50417.96000000001
345416337957225298_st,56318.6329285
345481582461167855_sc,293505.604
345481582461167855_st,13741.014220159095
3459290729524206642_sc,21197.119
3459290729524206642_st,829.5217212625396
3461674830297893922_sc,39659.148
3461674830297893922_st,8073.453834568628
3465063985717195996_sc,76631.70000000001
3465063985717195996_st,4475.891764150444
3468412586548070649_sc,2875.442
3468412586548070649_st,14231.49265226
3469467183435530148_sc,38115.474
3469467183435530148_st,13096.00754898305
3469753199215489030_sc,130768.202
3469753199215489030_st,34870.571473
3470270409008589831_sc,21325.32
3470270409008589831_st,4514.224582666662
347083911900948648_sc,114684.77600000001
347083911900948648_st,1017.8999881048387
3473035995015423005_sc,89849.05200000001
3473035995015423005_st,49883.654214
3473657669745511497_sc,2562.1780000000003
3473657669745511497_st,6807.816857157896
3477256199407322491_sc,5750.410000000001
3477256199407322491_st,89028.98841499999
348320512068316325_sc,909.851
348320512068316325_st,9991.667016851854
3486963438557189439_sc,25407.682
3486963438557189439_st,29506.037725500006
3491544960295802806_sc,160268.40000000002
3491544960295802806_st,111935.81325700002
3492458347157973015_sc,131443.2145
3492458347157973015_st,4645.2170618625005
3494539325905640920_sc,130205.13200000001
3494539325905640920_st,14643.220303660382
3494761241363752503_sc,85845.044
3494761241363752503_st,19991.150199000003
3496699118711797001_sc,15868.215
3496699118711797001_st,2556.4272802796054
3498509475405271475_sc,41403.848000000005
3498509475405271475_st,14774.438443025001
3500022907142289998_sc,20834.535
3500022907142289998_st,15979.182388333333
3501128262826528187_sc,118533.888
3501128262826528187_st,29643.03934438462
3502302859541931419_sc,63791.323000000004
3502302859541931419_st,8954.21222984524
3503567023860800116_sc,62910.8
3503567023860800116_st,3124.132961696355
3503684198804180836_sc,133398.584
3503684198804180836_st,37137.89378405556
3505583370737782420_sc,168593.69400000002
3505583370737782420_st,10112.62231380556
3505690598556927942_sc,4798.8330000000005
3505690598556927942_st,22481.784774
3508357477693163747_sc,11530.706
3508357477693163747_st,46228.387702545464
3510593665834030780_sc,78809.372
3510593665834030780_st,1647.661273485107
3512547302573957309_sc,40581.852
3512547302573957309_st,439.58217779224555
3512928991701199945_sc,133615.4
3512928991701199945_st,2657.1327747125
3517298734190417329_sc,6357.72
3517298734190417329_st,34977.45024004546
3522086939720596011_sc,108371.448
3522086939720596011_st,17862.355411333334
3527488242598467551_sc,169634.888
3527488242598467551_st,389.64212592878664
3528628088722177433_sc,138464.962
3528628088722177433_st,1695.7637542007046
3529079915307728380_sc,14790.683
3529079915307728380_st,31290.159697541665
3532560315008657009_sc,140575.564
3532560315008657009_st,12442.84174390323
3542126796757146446_sc,9975.219
3542126796757146446_st,3883.1884829250025
3549665357182727135_sc,80204.278
3549665357182727135_st,1518.9904699151875
3549746479765752969_sc,37381.572
3549746479765752969_st,8544.877253835166
3551536245353409722_sc,9246.74
3551536245353409722_st,2404.839980653251
3556921612993667855_sc,75791.78199999999
3556921612993667855_st,12726.03495039623
3559611693088380181_sc,125749.50600000001
3559611693088380181_st,36177.58988
3560570395631459891_sc,6654.366
3560570395631459891_st,14308.887194405404
3562227496767183486_sc,35813.722
3562227496767183486_st,1933.360984139595
3563626351164358342_sc,89442.426
3563626351164358342_st,99449.9285592857
3573404195491870117_sc,92546.3
3573404195491870117_st,6686.030418982303
3575557717566290599_sc,1629.268
3575557717566290599_st,21263.049988388888
3577141341538735077_sc,132899.554
3577141341538735077_st,37044.18989
3580456187324370800_sc,123997.18800000001
3580456187324370800_st,134802.55301233334
3583345993915706501_sc,41370.364
3583345993915706501_st,50133.857703500005
358670927377144863_sc,11265.802000000001
358670927377144863_st,3801.147610021504
3589730998512510746_sc,182021.43533333333
3589730998512510746_st,19621.263957923078
3593121095079324257_sc,330070.402
3593121095079324257_st,82346.53448500001
3600659208061880854_sc,163272.628
3600659208061880854_st,92299.097187
3601607972552262634_sc,34644.932
3601607972552262634_st,27674.6631595
3603420359978722352_sc,11051.230000000001
3603420359978722352_st,84127.020225
3604648433941930221_sc,142313.152
3604648433941930221_st,7293.0967994615385
3610690330774160880_sc,140451.896
3610690330774160880_st,2891.5227243913037
3612112376926425955_sc,147838.428
3612112376926425955_st,4852.667918981252
361422772098233239_sc,12143.678
361422772098233239_st,1413.35442595623
3615308691259056747_sc,95160.672
3615308691259056747_st,350.25924297760406
3620117969487526072_sc,103011.088
3620117969487526072_st,43070.12555
3622545542912700494_sc,154086.57400000002
3622545542912700494_st,35333.624383999995
3625892089360670156_sc,55631.116
3625892089360670156_st,21932.220536968758
3626226089596966893_sc,15116.653000000002
3626226089596966893_st,22072.623727057147
3630444761257537728_sc,160070.94
3630444761257537728_st,14748.886763666667
3630938621218067691_sc,13688.37
3630938621218067691_st,1173.573590182712
3632841814564295400_sc,32990.712
3632841814564295400_st,1851.3321752688148
3632890312347466972_sc,116804.25600000001
3632890312347466972_st,36107.64083004762
3633271642341240324_sc,77459.649
3633271642341240324_st,18758.696421121964
3633768491379114484_sc,55391.600000000006
3633768491379114484_st,70665.89830566668
3634662467897983105_sc,156230.1
3634662467897983105_st,1216.8795473553473
3639257400881463645_sc,37083.434
3639257400881463645_st,5363.7397396666665
3639501915236427283_sc,161027.738
3639501915236427283_st,35450.8990252
3639798228639837909_sc,12872.858
3639798228639837909_st,1251.3058643961353
364310757223536119_sc,121638.55
364310757223536119_st,7061.7344355000005
3643731329016505380_sc,36997.658
3643731329016505380_st,16175.759859874997
3644331323830049912_sc,138430.9
3644331323830049912_st,16493.858744744688
3644437590938244384_sc,119685.77200000001
3644437590938244384_st,19281.180474575005
3646691613681283232_sc,145386.66
3646691613681283232_st,4115.462690879998
3648962142909838181_sc,157158.738
3648962142909838181_st,2193.5038078409093
365034168867130656_sc,120011.97600000001
365034168867130656_st,6498.302275260504
3651423901960139476_sc,4384.246
3651423901960139476_st,51807.32768393334
3654198958179954199_sc,1216.3120000000001
3654198958179954199_st,71782.73044500001
3657232799058171328_sc,19338.636000000002
3657232799058171328_st,59467.55238587501
3657366012237434537_sc,62667.394
3657366012237434537_st,33430.43988580001
3657662592952398228_sc,70499.368
3657662592952398228_st,24262.376247843753
3659403972383660077_sc,41413.62
3659403972383660077_st,1749.219129918736
3659552508108552639_sc,47407.850000000006
3659552508108552639_st,903.826094151163
3659801638750598943_sc,2376.839
3659801638750598943_st,7898.127545
3660319760183795918_sc,128399.16350000001
3660319760183795918_st,29134.963083666666
3663862593000365796_sc,62551.582
3663862593000365796_st,31029.459919666668
3664056683709245009_sc,137748.184
3664056683709245009_st,28246.460911333335
3664247204552696621_sc,11511.12
3664247204552696621_st,5482.438641758865
3664411521979985817_sc,131035.312
3664411521979985817_st,65410.188837
3673938401695472093_sc,145766.894
3673938401695472093_st,18451.48713425
3678305408288485011_sc,13502.264000000001
3678305408288485011_st,101998.88172
3679611985674789519_sc,127789.69600000001
3679611985674789519_st,14911.690243250001
3680521871577207945_sc,117645.648
3680521871577207945_st,21534.065674828573
3680693100669521693_sc,83716.01000000001
3680693100669521693_st,81779.404077
3684539144954503770_sc,127733.16600000001
3684539144954503770_st,6772.7414726551715
3684631667611995036_sc,154346.726
3684631667611995036_st,3181.0856443464577
36882518792270675_sc,51409.646
36882518792270675_st,2595.9850720827335
3690315639726519689_sc,78629.64300000001
3690315639726519689_st,10870.489626
3690404650694467338_sc,115927.724
3690404650694467338_st,28790.93691733333
3693868345354636844_sc,1376.972
3693868345354636844_st,16048.081412125
3694108996649010474_sc,113742.33200000001
3694108996649010474_st,55396.87821150001
3696285288090185922_sc,268365.016
3696285288090185922_st,17758.942767833334
3701579622741407289_sc,425322.2860000001
3701579622741407289_st,35338.869338250006
3701911251000137857_sc,133510.222
3701911251000137857_st,713.3742164097748
3703425020698763058_sc,131926.576
3703425020698763058_st,55339.07381036365
3709177747369744486_sc,27531.518
3709177747369744486_st,78265.29479900001
3712134470227302674_sc,254702.39700000003
3712134470227302674_st,3640.617916822082
3718724447232567027_sc,57060.98
3718724447232567027_st,150250.17606800003
3721078147097631431_sc,139865.886
3721078147097631431_st,1578.7667760769225
3727363101763892723_sc,121743.45800000001
3727363101763892723_st,2270.461430823009
3729151946754584202_sc,94860.65400000001
3729151946754584202_st,85834.62077325
3729857814892336524_sc,84804.52
3729857814892336524_st,310.6644997695728
3730847093609841977_sc,161790.334
3730847093609841977_st,925.4206563511901
3731425980795988245_sc,339262.006
3731425980795988245_st,1643.652767837608
3732664620593139989_sc,104140.93
3732664620593139989_st,39843.0741655
3733840555812319417_sc,131392.538
3733840555812319417_st,18128.203232404758
3735064721816751996_sc,170550.79
3735064721816751996_st,44747.763753875006
3736394393974278075_sc,150338.282
3736394393974278075_st,25619.503747821433
3736626776811907735_sc,118467.736
3736626776811907735_st,45465.176186066674
3740144063866648840_sc,4144.654
3740144063866648840_st,11628.925446857147
3740799441744045131_sc,35290.310000000005
3740799441744045131_st,15639.304288520834
3741370829548270233_sc,126562.308
3741370829548270233_st,7161.5385041414165
3743241587637096693_sc,164200.45
3743241587637096693_st,20432.48836224
3743519746203039550_sc,23387.68
3743519746203039550_st,40105.60764646666
3744186103716793506_sc,18238.326
3744186103716793506_st,12170.628743975
3744954556683995209_sc,30357.158666666666
3744954556683995209_st,2353.578101125
3745570378777826616_sc,2349.1240000000003
3745570378777826616_st,1486.849422929412
374577171863157699_sc,147906.698
374577171863157699_st,20734.237481818196
3747893793130762485_sc,25806.046000000002
3747893793130762485_st,1527.245861363636
3748029512680363572_sc,165255.078
3748029512680363572_st,39980.6501865
374822007940047605_sc,132638.062
374822007940047605_st,7417.921565500001
3748490558431828325_sc,138789.122
3748490558431828325_st,28186.200786578953
375042787055374336_sc,74974.891
375042787055374336_st,347477.96646950004
3751551099144376145_sc,24136.65
3751551099144376145_st,21628.690137852944
3753013128536437484_sc,148136.83800000002
3753013128536437484_st,1504.3203118124998
3763131325343325685_sc,161884.47400000002
3763131325343325685_st,16965.2013529
376343760433031967_sc,170633.758
376343760433031967_st,26054.774976772725
3764276097211301993_sc,164332.776
3764276097211301993_st,18525.974695466666
3765113362261676131_sc,10105.401
3765113362261676131_st,72035.13968124999
3765549387063852112_sc,17684.812
3765549387063852112_st,7118.638054666667
3765752949487456157_sc,170427.698
3765752949487456157_st,2976.1542727470373
3767653146337341863_sc,50336.154
3767653146337341863_st,2279.7234581153853
3768530196916821861_sc,154795.31600000002
3768530196916821861_st,631.8475600076581
3768872600977264335_sc,166374.75400000002
3768872600977264335_st,259842.49318800002
377014811609599189_sc,35484.1135
377014811609599189_st,37510.05889626317
3771983116796703908_sc,774399.9440000001
3771983116796703908_st,12105.403083775858
3773278259428239520_sc,4296.92
3773278259428239520_st,6975.8296759193545
3773881548707352606_sc,36797.498
3773881548707352606_st,1862.262061799032
3774844165583536978_sc,112835.114
3774844165583536978_st,16981.93345186111
3775647965564694115_sc,159977.64800000002
3775647965564694115_st,18031.026565285716
378783694668292746_sc,42333.312000000005
378783694668292746_st,76486.686456375
3788026673493274468_sc,17762.988
3788026673493274468_st,16710.570388714288
3789507702654791064_sc,89267.85600000001
3789507702654791064_st,47749.226133000004
3790838703604275005_sc,36328.572
3790838703604275005_st,20073.331032428574
3791106865157160759_sc,114124.43000000001
3791106865157160759_st,13055.893738875002
3791872180998673389_sc,44748.584
3791872180998673389_st,16591.32465213889
3791963217855651915_sc,47316.466
3791963217855651915_st,170659.12245700002
3796885142646441888_sc,163857.448
3796885142646441888_st,84063.26335833332
3797945642983221095_sc,59268.064
3797945642983221095_st,39395.00608338463
3801428506194874356_sc,67300.14133333333
3801428506194874356_st,13691.120878288895
3801659522531320969_sc,12037.29
3801659522531320969_st,104202.17527266669
3802822732062705571_sc,73881.963
3802822732062705571_st,60984.43756511112
3804678141110330562_sc,35315.422
3804678141110330562_st,2938.670664041667
3805293956964625923_sc,170804.614
3805293956964625923_st,53980.619221
3805512975348983658_sc,24488.038
3805512975348983658_st,4315.799161742332
3805787228151947580_sc,153576.616
3805787228151947580_st,21934.66654191667
3814988214516514739_sc,53603.590000000004
3814988214516514739_st,1267.1055534545458
3816396206662655070_sc,234665.8266666667
3816396206662655070_st,2082.892181066667
3816889281451133331_sc,89513.1985
3816889281451133331_st,18877.86109521053
3820501057361627126_sc,63702.188
3820501057361627126_st,45765.83171755556
3823237686016894384_sc,39694.47
3823237686016894384_st,12083.625785044449
3823847084215464364_sc,9789.26
3823847084215464364_st,39639.2946231
3824580088648719071_sc,166594.076
3824580088648719071_st,30036.1077468
3827818276079227750_sc,172330.04
3827818276079227750_st,123921.94886266667
3832239004038812961_sc,45485.88933333333
3832239004038812961_st,10672.693203666668
3837942234819614260_sc,44611.50266666667
3837942234819614260_st,1804.418084538462
3838202890624655278_sc,49802.259
3838202890624655278_st,162708.6604405
3844051719189846897_sc,77035.018
3844051719189846897_st,34846.599911000005
3844529523151805763_sc,18314.988
3844529523151805763_st,20762.434529151516
3846725583900757871_sc,155671.51200000002
3846725583900757871_st,83472.88199871429
3846917378988628836_sc,12995.422
3846917378988628836_st,2977.684882512822
3851954586153581342_sc,34921.164000000004
3851954586153581342_st,5824.64154625
3853023011780936986_sc,162491.11000000002
3853023011780936986_st,3266.5455028619062
3856560688914949495_sc,139819.418
3856560688914949495_st,318.68197078322487
3857111316973122764_sc,5818.388
3857111316973122764_st,7102.493460000001
3859180493408360570_sc,108125.432
3859180493408360570_st,6636.48038464486
3860369518796705464_sc,157886.16033333333
3860369518796705464_st,9975.72630476812
386179413317432759_sc,38028.49000000001
386179413317432759_st,65226.80114833333
